,text,target
362,""" Unfortunately , in turning a deaf ear to the international community , Members of the U.S. Congress and the European Parliament , General Anupong seems to have done more to harm and damage U.S.-Thailand relations that any other single Thai leader in the history of this important relationship , "" Smith said . "" Why would General Anupong willfully defy the many international appeals by Members of Congress and others to His Majesty , King Bhumibol Adulyadej , the King of Thailand , about granting the Lao Hmong refugees asylum until they could be resettled abroad ? """,0
363,"The knowledge among men of how they think , how they view sex and cheating , is what makes a man so afraid to trust another man around his woman . A man wants to be able to own his woman and shout it from the mountain top that she is faithful to him . A woman who holds a man 's heart can do serious damage to him if she cheats , for she has power over his ego . The truth is that men , despite their tough facade , are all too human , and quite vulnerable emotionally .",0
364,"Meanwhile , the Plant and Animal Lovers ( PAL ) also rescued around 50 to 60 injured and homeless birds this month .",0
365,About a third of people who accessed homeless services last year were women and children affected by domestic violence -- an increase of 26 per cent on the previous year .,0
366,""" What we 're finding is that some of our immigrant delegates are , ironically for a meeting to discuss exclusion and the exclusion of immigrants , are feeling like it 's not safe to travel , "" he said .",0
367,"Critics have also cited that there is a bias of invitations to apply towards those who are already in Canada , ie , international students who graduate from Canadian post-secondary institutions and remain in Canada on work permits . Many immigrant hopefuls are not able to afford international education to enjoy this advantage . <h> ADVERTISEMENT",0
368,""" The progress of the dengue TIDES clinical trial , our partnership with the Bill &amp; Melinda Gates Foundation to eradicate polio , the recent initiation of the world 's first field efficacy trial for a norovirus vaccine , and our work with the U.S. Government to develop a Zika vaccine , together demonstrate how Takeda is dedicated to developing and providing vaccines to protect people in need wherever they are , "" Dr. Rajeev Venkayya , President of Takeda Vaccines .",0
369,"AS African immigrants work relentlessly to pass down their culture to their children in the Diaspora , they recognize the existence of a significant clash between their home culture and the new one . The seemingly significant difference seems to frustrate many sometimes . In any case , the American culture and law , favorable to women as many may ...",0
370,"However , a recent Elabe poll for news channel BFMTV said 57 percent of French respondents oppose taking in more refugees .",0
371,"Coming from any other body this might seem hopelessly optimistic or idealistic , it might seem to be entirely pie-in-the sky ; yet coming from Greenpeace , the environment group which perhaps more than any other has made a difference across the world , it sounds rational -- and even achievable .",0
372,Oscar who was not perturbed if people read political meanings into his comments on Facebook seems fed up and hopeless with the current economic situation and energy crisis in the country stating that President John Dramani Mahama and his government lack ideas at the helm of affairs .,0
